ID,Politics_Today,Vaccine_Willingness,Financial_Security,Conflict_1,Conflict_2,Conflict_3,Authoritarian_1,Authoritarian_2,Authoritarian_3,Authoritarian_4,YOB,FSA,Age,Gender,Education,Income,Children,Home_Ownership,Region,Rural_FSA
549,Conservative Party led by Erin O’Toole,Very willing,No,People who share my views need to be willing to listen to others and compromise,"In Canada, our differences are not so large and we can come together","I seek to find common understanding with others, even if we have different beliefs",Respect for elders,Self-reliance,Creative,Good manners,1969,N7V,35-54,Female,College,"0 - $34,999",No,Rented (even if no cash rent is paid)?,Ontario,No
550,Conservative Party led by Erin O’Toole,Not too willing,Yes,People who share my views need to be willing to listen to others and compromise,"In Canada, our differences are not so large and we can come together",Some people’s beliefs are so unlike mine that I don’t think we could ever have anything in common,Respect for elders,Self-reliance,Creative,Curiosity,1965,V5Z,55+,Female,Advanced,"$150,000 - $199,999",Yes,Owned by you or a member of your household (even if it is still being paid for)?,BC,No
551,Liberal Party led by Justin Trudeau,NA,Yes,People who share my views need to be willing to listen to others and compromise,"In Canada, our differences are not so large and we can come together","I seek to find common understanding with others, even if we have different beliefs",Respect for elders,Obedience,Creative,Good manners,1961,L6Y,55+,Female,College,"$70,000 - $99,999",Yes,Owned by you or a member of your household (even if it is still being paid for)?,Ontario,No
552,Green Party led by Annamie Paul,NA,Yes,People who share my views need to be willing to listen to others and compromise,"In Canada, our differences are not so large and we can come together",Some people’s beliefs are so unlike mine that I don’t think we could ever have anything in common,Respect for elders,Self-reliance,Creative,Curiosity,1956,V2V,55+,Male,College,"$70,000 - $99,999",Yes,Owned by you or a member of your household (even if it is still being paid for)?,BC,No
553,Green Party led by Annamie Paul,Not too willing,Yes,People who share my views need to be willing to listen to others and compromise,"In Canada, our differences are not so large and we can come together","I seek to find common understanding with others, even if we have different beliefs",Independence,Self-reliance,Creative,Curiosity,1965,L5M,55+,Female,Advanced,"$100,000 - $149,999",No,Owned by you or a member of your household (even if it is still being paid for)?,Ontario,No
555,Undecided/unsure,NA,Yes,People who share my views need to be willing to listen to others and compromise,"In Canada, our differences are not so large and we can come together","I seek to find common understanding with others, even if we have different beliefs",Respect for elders,Self-reliance,Creative,Curiosity,1978,M6M,35-54,Female,Bachelors,"$70,000 - $99,999",No,Owned by you or a member of your household (even if it is still being paid for)?,Ontario,No
556,Liberal Party led by Justin Trudeau,Somewhat willing,No,People who share my views should stick to their beliefs and fight for what they believe in,"In Canada, our differences are too large and we cannot come together",Some people’s beliefs are so unlike mine that I don’t think we could ever have anything in common,Independence,Self-reliance,Well-behaved,Good manners,1987,V3S,18-34,Female,Bachelors,"$70,000 - $99,999",No,Owned by you or a member of your household (even if it is still being paid for)?,BC,No
557,Conservative Party led by Erin O’Toole,Very willing,Yes,People who share my views need to be willing to listen to others and compromise,"In Canada, our differences are not so large and we can come together","I seek to find common understanding with others, even if we have different beliefs",Respect for elders,Obedience,Well-behaved,Good manners,1959,T8A,55+,Male,Trades,"$100,000 - $149,999",Yes,Owned by you or a member of your household (even if it is still being paid for)?,Prairies,No
558,Green Party led by Annamie Paul,Not too willing,Yes,People who share my views should stick to their beliefs and fight for what they believe in,"In Canada, our differences are not so large and we can come together","I seek to find common understanding with others, even if we have different beliefs",Independence,Self-reliance,Creative,Curiosity,1972,L4E,35-54,Male,Bachelors,"$150,000 - $199,999",Yes,Owned by you or a member of your household (even if it is still being paid for)?,Ontario,No
559,Conservative Party led by Erin O’Toole,Somewhat willing,No,People who share my views need to be willing to listen to others and compromise,"In Canada, our differences are not so large and we can come together",Some people’s beliefs are so unlike mine that I don’t think we could ever have anything in common,Respect for elders,Obedience,Well-behaved,Curiosity,1971,L7A,35-54,Male,Bachelors,"$100,000 - $149,999",Yes,Owned by you or a member of your household (even if it is still being paid for)?,Ontario,No
560,Conservative Party led by Erin O’Toole,NA,Yes,People who share my views should stick to their beliefs and fight for what they believe in,"In Canada, our differences are not so large and we can come together","I seek to find common understanding with others, even if we have different beliefs",Independence,Obedience,Well-behaved,Good manners,1957,R0B,55+,Male,Advanced,"$200,000 and over",Yes,Owned by you or a member of your household (even if it is still being paid for)?,Prairies,Yes
561,Conservative Party led by Erin O’Toole,Not too willing,Yes,People who share my views need to be willing to listen to others and compromise,"In Canada, our differences are not so large and we can come together","I seek to find common understanding with others, even if we have different beliefs",Respect for elders,Self-reliance,Creative,Curiosity,1960,N0K,55+,Male,Trades,"$70,000 - $99,999",No,Owned by you or a member of your household (even if it is still being paid for)?,Ontario,Yes
563,Undecided/unsure,NA,NA,People who share my views should stick to their beliefs and fight for what they believe in,"In Canada, our differences are too large and we cannot come together","I seek to find common understanding with others, even if we have different beliefs",Respect for elders,Obedience,Well-behaved,Good manners,1962,V5X,55+,Male,Bachelors,NA,Yes,Owned by you or a member of your household (even if it is still being paid for)?,BC,No
564,Liberal Party led by Justin Trudeau,Very willing,Yes,People who share my views need to be willing to listen to others and compromise,"In Canada, our differences are not so large and we can come together",Some people’s beliefs are so unlike mine that I don’t think we could ever have anything in common,Independence,Self-reliance,Creative,Curiosity,1956,L8M,55+,Female,Bachelors,"$35,000 - $49,999",Yes,Owned by you or a member of your household (even if it is still being paid for)?,Ontario,No
566,Liberal Party led by Justin Trudeau,Somewhat willing,Yes,People who share my views should stick to their beliefs and fight for what they believe in,"In Canada, our differences are not so large and we can come together","I seek to find common understanding with others, even if we have different beliefs",Respect for elders,Self-reliance,Creative,Good manners,1957,K6H,55+,Male,Bachelors,"$70,000 - $99,999",Yes,Owned by you or a member of your household (even if it is still being paid for)?,Ontario,No
